#separator:tab
#html:true
寝る,寝[ね]る,ねる,v1;vi,to lie down | to go to bed; to sleep,昨日8時間に寝ました。,昨日[きのう]8 時間[じかん]に 寝[ね]ました。,I slept for 8 hours yesterday.,
封筒,封筒[ふうとう],ふうとう,n,envelope,手紙を封筒に入れました。,手紙[てがみ]を 封筒[ふうとう]に 入[い]れました。,I put the letter in an envelope.,
小さい,小[ちい]さい,ちいさい,adj-i,small; little; tiny,小さすぎる。,小[ちい]さすぎる。,It's too small.,
小さな,小[ちい]さな,ちいさな,adj-pn,small; little; tiny,家には小さな庭があります。,家[いえ]には 小[ちい]さな 庭[にわ]があります。,We have a small garden at home.,
少し,少[すこ]し,すこし,adv;n,small quantity; little; few,駅まで時間が少しかかります。,駅[えき]まで 時間[じかん]が 少[すこ]しかかります。,It will take a little bit of time until the station.,
少ない,少[すく]ない,すくない,adj-i,few; a little,ピンクのスーツケースは少ない。,ピンクのスーツケースは 少[すく]ない。,There are few pink suitcases.,
履く,履[は]く,はく,v5k;vt,to put on (or wear),靴を履いて。,靴[くつ]を 履[は]いて。,Put on your shoes.,
山,山[やま],やま,n;ctr,mountain; hill,来年の夏に富士山に登る。,来年[らいねん]の 夏[なつ]に 富士山[ふじさん]に 登[のぼ]る。,Next summer I will climb Mt Fuji.,
左,左[ひだり],ひだり,n;adj-no,left; left hand side,左に曲がって。,左[ひだり]に 曲[ま]がって。,Turn left.,
差す,差[さ]す,さす,v5s;vt,to hold up (an umbrella; etc.); to put up; to raise,他人を指で差すのは失礼なことです。,他人[たにん]を 指[ゆび]で 差[さ]すのは 失礼[しつれい]なことです。,It's not polite to point at others.,
帰る,帰[かえ]る,かえる,v5r;vi,to return; to come home,授業が終わったら帰ります。,授業[じゅぎょう]が 終[お]わったら 帰[かえ]ります。,I will go home after class is done.,
帽子,帽子[ぼうし],ぼうし,n,hat,帽子を被る,帽子[ぼうし]を 被[かぶる]る,To wear a hat,
平仮名,平仮名[ひらがな],ひらがな,n,hiragana,,,,
年,年[とし],とし,n,year,あっという間にこの年になった。,あっという 間[ま]にこの 年[とし]になった。,I became this age before I knew it.,
広い,広[ひろ]い,ひろい,adj-i,spacious; wide,妹の部屋より私の部屋の方が広いです。,妹[いもうと]の 部屋[へや]より 私[わたし]の 部屋[へや]の 方[ほう]が 広[ひろ]いです。,My room is wider than my little sister's.,
店,店[みせ],みせ,n,store; shop,あの店はハンバーガーの店です。,あの 店[みせ]はハンバーガーの 店[みせ]です。,That shop is a hamburger shop.,
座る,座[すわ]る,すわる,v5r;vi,to sit; to squat,自分の席に座りなさい！,自分[じぶん]の 席[せき]に 座[すわ]りなさい！,Sit in your chair!,
庭,庭[にわ],にわ,n,garden; yard,家の前に小さい庭があります。,家[いえ]の 前[まえ]に 小[ちい]さい 庭[にわ]があります。,There is a small garden in front of my house.,
廊下,廊下[ろうか],ろうか,n,corridor; hallway,廊下で走らないで。,廊下[ろうか]で 走[はし]らないで。,Don't run in the hallway.,
建物,建物[たてもの],たてもの,n,building,あの建物の39階にレストランがあります。,あの 建物[たてもの]の39 階[かい]にレストランがあります。,There is a restaurant on the 39th floor of that building.,
弁当,弁当[べんとう],べんとう,n,bento; Japanese box lunch,これは母が作った弁当です。,これは 母[はは]が 作[つく]った 弁当[べんとう]です。,This is the bento my mother made.,
引く,引[ひ]く,ひく,v5k;vi;vt,to pull,綱を引く,綱[つな]を 引[ひ]く,To pull on a rope,
弟,弟[おとうと],おとうと,n,(hum) younger brother,数学を弟に教えた。,数学[すうがく]を 弟[おとうと]に 教[おし]えた。,I taught by little brother math.,
弱い,弱[よわ]い,よわい,adj-i,weak; frail,火を弱くして。,火[ひ]を 弱[よわ]くして。,Please turn the flame down low.,
強い,強[つよ]い,つよい,adj-i,strong; powerful,風が強くなった。,風[かぜ]が 強[つよ]くなった。,The wind grew stronger.,
弾く,弾[ひ]く,ひく,v5k;vt,to play (string instrument),彼はギターを弾いて、彼女はピアノを弾いた。,彼[かれ]はギターを 弾[ひ]いて、 彼女[かのじょ]はピアノを 弾[ひ]いた。,He played the guitar and she played the piano.,
待つ,待[ま]つ,まつ,v5t;vt;vi,to wait,廊下で待ってください。,廊下[ろうか]で 待[ま]ってください。,Please wait in the hall.,
後,後[あと],あと,n;adj-no;n-adv,behind | after; later | more (e.g. five more minutes),後でやります。,後[あと]でやります。,I'll do it later.,
後ろ,後[うし]ろ,うしろ,n;adj-no,back; behind; rear,彼の後ろにいる。,彼[かれ]の 後[うし]ろにいる。,I'm behind him.,
御飯,御飯[ごはん],ごはん,n,cooked rice | meal,おいしい晩御飯、ありがとうございました。,おいしい 晩御飯[ばんごはん]、ありがとうございました。,Thank you for the wonderful dinner.,
忘れる,忘[わす]れる,わすれる,v1;vt,to forget,傘を忘れないでください。,傘[かさ]を 忘[わす]れないでください。,Don't forget your umbrella.,
忙しい,忙[いそが]しい,いそがしい,adj-i,busy; occupied,母は料理で忙しい。,母[はは]は 料理[りょうり]で 忙[いそが]しい。,My mother is busy cooking.,
悪い,悪[わる]い,わるい,adj-i,bad; poor; inferior | evil; sinful,このワインは悪くない。,このワインは 悪[わる]くない。,This wine isn't bad.,
意味,意味[いみ],いみ,n;vs,meaning,この単語の意味は何ですか。,この 単語[たんご]の 意味[いみ]は 何[なん]ですか。,What does this word mean?,
戸,戸[と],と,n,door,戸を閉めて。,戸[と]を 閉[し]めて。,Shut the door.,
所,所[ところ],ところ,n;suf,place; spot,タバコが売っている所がありますか？,タバコが 売[う]っている 所[ところ]がありますか？,Is there somewhere that sells cigarettes?,
手,手[て],て,n,hand; arm,コップを右の手で上げてください。,コップを 右[みぎ]の 手[て]で 上[あ]げてください。,Please lift the cup with your right hand.,
手紙,手紙[てがみ],てがみ,n,letter,手紙を書きました。,手紙[てがみ]を 書[か]きました。,I wrote a letter.,
押す,押[お]す,おす,v5s;vt,to push; to press,危ないから押さないで！,危[あぶ]ないから 押[お]さないで！,Don't push because it is dangerous.,
持つ,持[も]つ,もつ,v5t,to hold | to possess; to have,赤い看板を持っている男の人,赤[あか]い 看板[かんばん]を 持[も]っている 男[おとこ]の 人[ひと],The man who is holding the red sign.,
掃除,掃除[そうじ],そうじ,n;vs,cleaning,部屋を掃除してください。,部屋[へや]を 掃除[そうじ]してください。,Please clean the room.,
授業,授業[じゅぎょう],じゅぎょう,n;vs,lesson; class work,明日授業があります。,明日[あした] 授業[じゅぎょう]があります。,I have class tomorrow.,
掛ける,掛[か]ける,かける,v1;vt,to make a call (e.g. phone); to put on (e.g. glasses),電話を掛ける,電話[でんわ]を 掛[か]ける,To make a phone call,
撮る,撮[と]る,とる,v5r;vt,to take (a photo) | to record (video; audio; etc.),写真を撮ってくれますか？,写真[しゃしん]を 撮[と]ってくれますか？,Would you take a picture?,
教える,教[おし]える,おしえる,v1;vt,to teach; to instruct,数学を弟に教えた。,数学[すうがく]を 弟[おとうと]に 教[おし]えた。,I taught by little brother math.,
教室,教室[きょうしつ],きょうしつ,n,classroom,子供達はこの教室を掃除しました。,子供達[こどもたち]はこの 教室[きょうしつ]を 掃除[そうじ]しました。,The children cleaned this classroom.,
散歩,散歩[さんぽ],さんぽ,n;vs,walk; stroll,東京駅に近い公園で散歩しましょうか？,東京駅[とうきょうえき]に 近[ちか]い 公園[こうえん]で 散歩[さんぽ]しましょうか？,Shall we take a walk at the park near Tokyo Station?,
文章,文章[ぶんしょう],ぶんしょう,n,writing; composition | sentence,この文章は長くて難しいです。,この 文章[ぶんしょう]は 長[なが]くて 難[むずか]しいです。,This sentence is long and hard.,
料理,料理[りょうり],りょうり,n;vs,cooking; cuisine,毎日料理しますか？,毎日[まいにち] 料理[りょうり]しますか？,Do you cook everyday?,
新しい,新[あたら]しい,あたらしい,adj-i,new,新しいパソコンがほしいです。,新[あたら]しいパソコンがほしいです。,I want a new computer.,
新聞,新聞[しんぶん],しんぶん,n;adj-no,newspaper,日本語の新聞がありますか？,日本語[にほんご]の 新聞[しんぶん]がありますか？,Do you have Japanese newspapers?,
方,方[かた],かた,n,(hon) person,あの方は誰ですか？,あの 方[かた]は 誰[だれ]ですか？,Who is that person?,
旅行,旅行[りょこう],りょこう,n;vs,trip,旅行の準備はできていますか？,旅行[りょこう]の 準備[じゅんび]はできていますか？,Are you ready for the trip?,
日曜日,日曜日[にちようび],にちようび,n-adv;n-t,Sunday,日曜日でも働きます。,日曜日[にちようび]でも 働[はたら]きます。,I work even on Sunday.,
早い,早[はや]い,はやい,adj-i,early; fast; quick,明日早く起きます。,明日[あした] 早[はや]く 起[お]きます。,I will wake up early tomorrow.,
明るい,明[あか]るい,あかるい,adj-i,bright; colourful,電球を変えたからこの部屋が明るくなった。,電球[でんきゅう]を 変[か]えたからこの 部屋[へや]が 明[あか]るくなった。,This room has become bright because I changed the light bulb.,
明日,明日[あした],あした,n-t,tomorrow,明日早く起きます。,明日[あした] 早[はや]く 起[お]きます。,I will wake up early tomorrow.,
易しい,易[やさ]しい,やさしい,adj-i,easy; plain; simple,その本は易しい。,その 本[ほん]は 易[やさ]しい。,The book is easy.,
映画,映画[えいが],えいが,n;adj-no,movie; film,映画は良かったですか？,映画[えいが]は 良[よ]かったですか？,Was the movie good?,
映画館,映画[えいが] 館[かん],えいがかん,n,movie theatre,近くに映画館はありますか？,近[ちか]くに 映画館[えいがかん]はありますか？,Are there any movie theaters near here?,
春,春[はる],はる,n-adv;n-t,spring,春になると外で遊びましょう。,春[はる]になると 外[そと]で 遊[あそ]びましょう。,Let's play outside when it becomes spring.,
昨夜,昨夜[ゆうべ],ゆうべ,n-adv;n-t,last night,昨夜は大雨だった。,昨夜[ゆうべ]は 大雨[おおあめ]だった。,There was a heavy rain last night.,
昨日,昨日[きのう],きのう,n-adv;n-t,yesterday,昨日は木曜日だった。,昨日[きのう]は 木曜日[もくようび]だった。,Yesterday was Thursday.,
昼,昼[ひる],ひる,n,noon,夏になると昼に出かけたくない。,夏[なつ]になると 昼[ひる]に 出[で]かけたくない。,I don't want to go out at noon during summer.,
昼御飯,昼[ひる] 御飯[ごはん],ひるごはん,n,lunch,昼御飯はいつも弁当です。,昼御飯[ひるごはん]はいつも 弁当[べんとう]です。,My lunch is always a bento.,
時々,時々[ときどき],ときどき,adv;n;adj-no,sometimes,時々映画を見に行きます。,時々[ときどき] 映画[えいが]を 見[み]に 行[い]きます。,I sometimes go to see a movie.,
時計,時計[とけい],とけい,n,watch; clock,私の時計はあなたの時計より高くないです。,私[わたし]の 時計[とけい]はあなたの 時計[とけい]より 高[たか]くないです。,My watch is less expensive than yours.,
時間,時間[じかん],じかん,n,time,時間がありますか。,時間[じかん]がありますか。,Do you have some time?,
晩,晩[ばん],ばん,n-adv;n-t,evening,明日の晩までにまた連絡します。,明日[あした]の 晩[ばん]までにまた 連絡[れんらく]します。,I'll contact you again by tomorrow evening.,
晩御飯,晩[ばん] 御飯[ごはん],ばんごはん,n,dinner,母は晩御飯の支度で忙しいです。,母[はは]は 晩御飯[ばんごはん]の 支度[したく]で 忙[いそが]しいです。,Mother is busy cooking the dinner.,
晴れ,晴[は]れ,はれ,n;adj-no,clear weather; fine weather,今日は晴れだから散歩しましょう。,今日[きょう]は 晴[は]れだから 散歩[さんぽ]しましょう。,Let's take a walk because it's clear today.,
晴れる,晴[は]れる,はれる,v1;vi,to clear up; to be sunny,明日までに晴れる。,明日[あした]までに 晴[は]れる。,It will clear up by tomorrow.,
暇,暇[ひま],ひま,adj-na;n,spare time; free time,今晩暇かな？,今晩[こんばん] 暇[ひま]かな？,Are you free tonight?,
暑い,暑[あつ]い,あつい,adj-i,hot (weather; etc.); warm,今年の夏は暑いですね。,今年[ことし]の 夏[なつ]は 暑[あつ]いですね。,This summer is hot; isn't it.,
暖かい,暖[あたた]かい,あたたかい,adj-i,warm; mild; genial,5月は暖かいから好きです。,5 月[がつ]は 暖[あたた]かいから 好[す]きです。,I like May because it is warm.,
暗い,暗[くら]い,くらい,adj-i,dark; gloomy,橋の下は暗かった。,橋[はし]の 下[した]は 暗[くら]かった。,It was dark under the bridge.,
曇り,曇[くも]り,くもり,n,cloudiness; cloudy weather,明日は曇りになるでしょう。,明日[あした]は 曇[くも]りになるでしょう。,It will be cloudy tomorrow.,
曇る,曇[くも]る,くもる,v5r;vi,to get cloudy; to become overcast,さっきは晴れだったけど、曇ってきた。,さっきは 晴[は]れだったけど、 曇[くも]ってきた。,It was clear just a little while ago; but has become cloudy.,
曲る,曲[まが]る,まがる,v5r;vi,to turn; to bend,父が生まれた家はすぐ角を曲ったところにある。,父[ちち]が 生[う]まれた 家[いえ]はすぐ 角[がど]を 曲[まが]ったところにある。,The house where my father was born is just around the corner.,
書く,書[か]く,かく,v5k;vt,to write,この文章を書いたら、宿題が終わります。,この 文章[ぶんしょう]を 書[か]いたら、 宿題[しゅくだい]が 終[お]わります。,My homework will be finished after I write this sentence.,
月曜日,月曜日[げつようび],げつようび,n-adv;n-t,Monday,仕事は月曜日からです。,仕事[しごと]は 月曜日[げつようび]からです。,I have work from Monday.,
有名,有名[ゆうめい],ゆうめい,adj-na,famous,あの番組でいつも有名な俳優が出ている。,あの 番組[ばんぐみ]でいつも 有名[ゆうめい]な 俳優[はいゆう]が 出[で]ている。,Famour actors are always appearing on that program.,
服,服[ふく],ふく,n;n-suf,clothes,服を着ましたか？,服[ふく]を 着[き]ましたか？,Have you finished dressing?,
朝,朝[あさ],あさ,n-adv;n-t,morning,毎日の朝は早く起きます。,毎日[まいにち]の 朝[あさ]は 早[はや]く 起[お]きます。,I wake up early every morning.,
朝御飯,朝[あさ] 御飯[ごはん],あさごはん,n,breakfast,今日の朝御飯は味噌汁と魚です。,今日[きょう]の 朝御飯[あさごはん]は 味噌汁[みそしる]と 魚[さかな]です。,Today's breakfast is miso soup and fish.,
木,木[き],き,n,tree,その机は木です。,その 机[つくえ]は 木[き]です。,That desk is wood.,
木曜日,木曜日[もくようび],もくようび,n-adv;n-t,Thursday,木曜日に映画に行きませんか？,木曜日[もくようび]に 映画[えいが]に 行[い]きませんか？,Would you like to go to a movie on Thursday?,
本,本[ほん],ほん,n;suf;ctr,book | counter for long cylindrical things,白ワインを5本買いました。,白[しろ]ワインを5 本[ほん] 買[か]いました。,I bought 5 bottles of white wine.,
本当,本当[ほんとう],ほんとう,adj-no;adj-na;adv;n,truth; reality; actuality,本当にパーティーに行かないですか？,本当[ほんとう]にパーティーに 行[い]かないですか？,You really will not go to the party?,
本棚,本棚[ほんだな],ほんだな,n,bookshelvese,本棚に英和辞典がありますか？,本棚[ほんだな]に 英和辞典[えいわじてん]がありますか？,Is there an English-Japanese dictionary on the bookshelf?,
机,机[つくえ],つくえ,n,desk,その机は木です。,その 机[つくえ]は 木[き]です。,That desk is wood.,
村,村[むら],むら,n,village,この村では、私の村より物が安い。,この 村[むら]では、 私[わたし]の 村[むら]より 物[もの]が 安[やす]い。,The things in this village are cheaper than our village.,
来る,来[く]る,くる,vk;vi,to come; to approach,明日の12時頃この教室に来てください。,明日[あした]の12 時[じ] 頃[ごろ]この 教室[きょうしつ]に 来[き]てください。,Please come to this classroom about 12 'oclock tomorrow.,
来年,来年[らいねん],らいねん,n-adv;n-t,next year,来年また会いましょう。,来年[らいねん]また 会[あ]いましょう。,Let's meet again next year.,
来月,来月[らいげつ],らいげつ,n-adv;n-t,next month,来月子供が生まれます。,来月[らいげつ] 子供[こども]が 生[う]まれます。,We are going to have a child next month.,
来週,来週[らいしゅう],らいしゅう,n-adv;n-t,next week,来週にテストがあります。,来週[らいしゅう]にテストがあります。,I have a test next week.,
東,東[ひがし],ひがし,n,east,風は東から吹いている。,風[かぜ]は 東[ひがし]から 吹[ふ]いている。,The wind is blowing from the east.,
果物,果物[くだもの],くだもの,n,fruit,子供は果物が好きです。,子供[こども]は 果物[くだもの]が 好[す]きです。,My child likes fruits.,
椅子,椅子[いす],いす,n,chair,猫は椅子の上にいますか、椅子の下にいますか？,猫[ねこ]は 椅子[いす]の 上[うえ]にいますか、 椅子[いす]の 下[した]にいますか？,Is the cat on the chair or under the chair?,
楽しい,楽[たの]しい,たのしい,adj-i,enjoyable; fun,パーティは楽しかった。,パーティは 楽[たの]しかった。,The party was fun.,
横,横[よこ],よこ,n,horizontal (as opposed to vertical); lying down,ベッドに横になっていた。,ベッドに 横[よこ]になっていた。,He lay on the bed.,
橋,橋[はし],はし,n,bridge,この橋は世界中で一番長い橋だ。,この 橋[はし]は 世界中[せかいじゅう]で 一番[いちばん] 長[なが]い 橋[はし]だ。,This is the longest bridge in the world.,
次,次[つぎ],つぎ,n;adj-no,next; following,上野駅は次の次です。,上野駅[うえのえき]は 次[つぎ]の 次[つぎ]です。,Ueno is the station after next.,
欲しい,欲[ほ]しい,ほしい,adj-i,wanted; desired,クリスマスに黒い鞄が欲しいよ。,クリスマスに 黒[くろ]い 鞄[かばん]が 欲[ほ]しいよ。,I want a black bag for Christmas.,
歌,歌[うた],うた,n,song,あの歌を歌いたい！,あの 歌[うた]を 歌[うた]いたい！,I want to sing that song.,
歌う,歌[うた]う,うたう,v5u;vt;vi,to sing | to recite a poem,あの歌を歌いたいです！,あの 歌[うた]を 歌[うた]いたいです！,I want to sing that song.,
止まる,止[と]まる,とまる,v5r;vi,to stop,涙が止まりません。,涙[なみだ]が 止[と]まりません。,The tears won't stop.,
歩く,歩[ある]く,あるく,v5k;vi,to walk,速く歩いたら、駅まで5分かかります。,速[はや]く 歩[ある]いたら、 駅[えき]まで5 分[ふん]かかります。,If you walk quickly it is 5 minutes to the station.,
歯,歯[は],は,n,tooth,歯を磨きましたか？,歯[は]を 磨[みが]きましたか？,Did you brush your teeth?,
死ぬ,死[し]ぬ,しぬ,v5n;vn;vi,to die; to pass away,部屋が暗いので花が死んでいます。,部屋[へや]が 暗[くら]いので 花[はな]が 死[し]んでいます。,The room is dark so the flowers are dead.,
母,母[はは],はは,n,(hum) mother,母は毎日うちにいます。,母[はは]は 毎日[まいにち]うちにいます。,Mother stays at home every day.,
毎年,毎年[まいとし],まいとし,n-t,every year; annually,毎年のクリスマスに弟の家族と一緒にご飯を食べます。,毎年[まいとし]のクリスマスに 弟[おとうと]の 家族[かぞく]と 一緒[いっしょ]にご 飯[はん]を 食[た]べます。,I eat a meal with my younger brother's family every Christmas.,
毎日,毎日[まいにち],まいにち,n-adv;n-t,every day,母は毎日うちにいます。,母[はは]は 毎日[まいにち]うちにいます。,Mother stays at home every day.,
毎晩,毎晩[まいばん],まいばん,n-adv;n-t,every night,毎晩12時までに寝ます。,毎晩[まいばん]12 時[じ]までに 寝[ね]ます。,I sleep by 12 every night.,
毎月,毎月[まいつき],まいつき,n-adv;n,every month,この雑誌は毎月出る。,この 雑誌[ざっし]は 毎月[まいつき] 出[で]る。,This magazine is issued every month.,
毎朝,毎朝[まいあさ],まいあさ,n-adv;n-t,every morning,毎朝ジョギングをしています。,毎朝[まいあさ]ジョギングをしています。,I go jogging every morning.,
毎週,毎週[まいしゅう],まいしゅう,n-adv;n-t,every week,毎週日曜日に教会に行きます。,毎週[まいしゅう] 日曜日[にちようび]に 教会[きょうかい]に 行[い]きます。,I go to church every Sunday.,
水,水[みず],みず,n,water (esp. cool water; e.g. drinking water),水が飲みたい。,水[みず]が 飲[の]みたい。,I want to drink water.,
水曜日,水曜日[すいようび],すいようび,n-adv;n-t,Wednesday,水曜日の夜のテレビ番組は面白いと思います。,水曜日[すいようび]の 夜[よる]のテレビ 番組[ばんぐみ]は 面白[おもしろ]いと 思[おも]います。,I think that Wednesday evening TV programs are interesting.,
汚い,汚[きたな]い,きたない,adj-i,dirty; unclean | disordered; messy,シャツが汚いから洗濯して。,シャツが 汚[きたな]いから 洗濯[せんたく]して。,That shirt is dirty so wash it.,
池,池[いけ],いけ,n,pond,池に魚がいます。,池[いけ]に 魚[さかな]がいます。,There are fish in the pond.,
沢山,沢山[たくさん],たくさん,adj-no;adj-na;n;n-adv,a lot; many; a large number,することが沢山ある。,することが 沢山[たくさん]ある。,We have a lot to do.,
泣く,泣[な]く,なく,v5k,to cry; to weep,とても悲しかったから昨日いっぱい泣きました。,とても 悲[かな]しかったから 昨日[きのう]いっぱい 泣[な]きました。,I cried a lot yesterday because I was very sad.,
泳ぐ,泳[およ]ぐ,およぐ,v5g;vi,to swim,これから毎週二回以上プールで泳ぐつもりです。,これから 毎週[まいしゅう] 二[に] 回[かい] 以上[いじょう]プールで 泳[およ]ぐつもりです。,I intend to swim&nbsp;at least twice a week at the pool from now on.,
洋服,洋服[ようふく],ようふく,n,Western-style clothes,とてもお似合いの洋服ですね。,とてもお 似合[にあ]いの 洋服[ようふく]ですね。,Those clothes suit you well.,
洗う,洗[あら]う,あらう,v5u;vt,to wash; to cleanse,皿が汚いので洗います。,皿[さら]が 汚[きたな]いので 洗[あら]います。,I'll clean the dishes because they're dirty.,
洗濯,洗濯[せんたく],せんたく,n;vs,washing; laundry,シャツが汚いから洗濯して。,シャツが 汚[きたな]いから 洗濯[せんたく]して。,That shirt is dirty so wash it.,
浴びる,浴[あ]びる,あびる,v1;vt,to take a shower,運動の後にシャワーを浴びます。,運動[うんどう]の 後[あと]にシャワーを 浴[あ]びます。,I will take a shower after working out.,
海,海[うみ],うみ,n,sea; ocean,海で泳ぎますか？,海[うみ]で 泳[およ]ぎますか？,Will you swim in the ocean?,
消える,消[き]える,きえる,v1;vi,to go out; to disappear,火が消えた。,火[ひ]が 消[き]えた。,The fire went out.,
消す,消[け]す,けす,v5s;vt,to erase; to delete | to turn off power,帰る前に電気を消してください。,帰[かえ]る 前[まえ]に 電気[でんき]を 消[け]してください。,Please turn off the lights before you go home.,
涼しい,涼[すず]しい,すずしい,adj-i,cool; refreshing,木陰は涼しかった。,木陰[こかげ]は 涼[すず]しかった。,It was cool in the shade of the trees.,
渡す,渡[わた]す,わたす,v5s;vt,to hand over; to transfer,塩を渡してもらえませんか。,塩[しお]を 渡[わた]してもらえませんか。,Would you pass the salt?,
渡る,渡[わた]る,わたる,v5r;vi,to cross over,道を渡ろう。,道[みち]を 渡[わた]ろう。,Let's cross the street.,
温い,温[ぬる]い,ぬるい,adj-i,lukewarm; tepid,温いコーヒーが美味しくない。,温[ぬく]いコーヒーが 美味[おい]しくない。,Lukewarm coffee is not delicious.,
漢字,漢字[かんじ],かんじ,n,Chinese characters; kanji,漢字を読むのが難しい。,漢字[かんじ]を 読[よ]むのが 難[むずか]しい。,Kanji are difficult to read.,
火曜日,火曜日[かようび],かようび,n-adv;n-t,Tuesday,来週の火曜日までに手紙を出してね。,来週[らいしゅう]の 火曜日[かようび]までに 手紙[てがみ]を 出[だ]してね。,Be sure to mail the letter by next week Tuesday.,
灰皿,灰皿[はいざら],はいざら,n,ashtray,テーブルに灰皿がないです。,テーブルに 灰皿[はいざら]がないです。,There is no ashtray at the table.,
無くす,無[な]くす,なくす,v5s;vt,to lose something,財布を無くした！,財布[さいふ]を 無[な]くした！,I lost my wallet!,
煩い,煩[うるさ]い,うるさい,adj-i,noisy; loud,煩くて眠れないです。,煩[うるさ]くて 眠[ねむ]れないです。,We can't sleep because of the noise.,
熱い,熱[あつ]い,あつい,adj-i,hot (thing) | passionate (feelings; etc.); ardent,このコーヒーが熱いから気を付けてください。,このコーヒーが 熱[あつ]いから 気[き]を 付[つ]けてください。,Please be careful because this coffee is hot.,
父,父[ちち],ちち,n,(hum) father,今日父が休みだから家にいるよ。,今日[きょう] 父[ちち]が 休[やす]みだから 家[いえ]にいるよ。,My father is off from work today so he's at home.,
片仮名,片仮名[かたかな],かたかな,n,katakana,カタカナがひらがなより難しいと思います。,カタカナがひらがなより 難[むずか]しいと 思[おも]います。,I think that katakana is more difficult than hiragana.,
牛乳,牛乳[ぎゅうにゅう],ぎゅうにゅう,n,(cow's) milk,牛乳がないので店に行きましょうか？,牛乳[ぎゅうにゅう]がないので 店[みせ]に 行[い]きましょうか？,There's no milk so shall we go to the store?,
牛肉,牛肉[ぎゅうにく],ぎゅうにく,n,beef,この牛肉は柔らかい。,この 牛肉[ぎゅうにく]は 柔[やわ]らかい。,This beef is tender.,
物,物[もの],もの,n,thing; object | possessions; property,これは私の物ではない。,これは 私[わたし]の 物[もの]ではない。,These aren't mine.,
犬,犬[いぬ],いぬ,n,dog,この犬より大きな犬はいません。,この 犬[いぬ]より 大[おお]きな 犬[いぬ]はいません。,There are no dogs bigger than this one.,
狭い,狭[せま]い,せまい,adj-i,narrow,東京にはたくさんの狭い道があります。,東京[とうきょう]にはたくさんの 狭[せま]い 道[みち]があります。,There are many narrows roads in Tokyo.,
猫,猫[ねこ],ねこ,n,cat,彼女の猫が白です。,彼女[かのじょ]の 猫[ねこ]が 白[しろ]です。,Her cat is white.,
玄関,玄関[げんかん],げんかん,n;adj-no,entranceway; front door,玄関の鍵を閉めてください。,玄関[げんかん]の 鍵[かぎ]を 閉[し]めてください。,Please lock the front door.,
甘い,甘[あま]い,あまい,adj-i,sweet; sugary,桃は甘い。,桃[もも]は 甘[あま]い。,Peaches are sweet.,
生まれる,生[う]まれる,うまれる,v1;vi,to be born,赤ちゃんがいつ生まれますか？,赤[あか]ちゃんがいつ 生[う]まれますか？,When will your baby be born?,
生徒,生徒[せいと],せいと,n,student,来年に高校の生徒になります。,来年[らいねん]に 高校[こうこう]の 生徒[せいと]になります。,I will become a highschool student next year.,
男,男[おとこ],おとこ,n;n-pref,man; male,ジョンのお子さんは男です。,ジョンのお 子[こ]さんは 男[おとこ]です。,John's child is a male.,
男の子,男[おとこ]の 子[こ],おとこのこ,exp;n,boy,男の子は静かにしていた。,男[おとこ]の 子[こ]は 静[しず]かにしていた。,The boy kept quiet.,
町,町[まち],まち,n,town,なんてキレイな町なんだ！,なんてキレイな 町[まち]なんだ！,What a beautiful town!,
留学生,留学生[りゅうがくせい],りゅうがくせい,n,exchange student,留学生もサークルに入れますか？,留学生[りゅうがくせい]もサークルに 入[はい]れますか？,Can foreign students be in the club?,
番号,番号[ばんごう],ばんごう,n,number,私の部屋番号は505です。,私[わたし]の 部屋[へや] 番号[ばんごう]は505です。,My room number is 505.,
疲れる,疲[つか]れる,つかれる,v1;vi,to get tired; to tire | to be worn out,昨日の夜遅くまで働いたので、今日疲れています。,昨日[きのう]の 夜[よる] 遅[おそ]くまで 働[はたら]いたので、 今日[きょう] 疲[つか]れています。,I'm tired today because I worked until late last night.,
病気,病気[びょうき],びょうき,n;adj-no;vs,illness; disease,病気なので、今日学校を休んで病院に行きます。,病気[びょうき]なので、 今日[きょう] 学校[がっこう]を 休[やす]んで 病院[びょういん]に 行[い]きます。,Because I am sick I will take a break from school and go to the hospital today.,
病院,病院[びょういん],びょういん,n;adj-no,hospital,病気なので、今日学校を休んで病院に行きます。,病気[びょうき]なので、 今日[きょう] 学校[がっこう]を 休[やす]んで 病院[びょういん]に 行[い]きます。,Because I am sick I will take a break from school and go to the hospital today.,
痛い,痛[いた]い,いたい,adj-i,painful; sore,頭が痛いとき薬を飲む。,頭[あたま]が 痛[いた]いとき 薬[くすり]を 飲[の]む。,I take medicine when my head hurts.,
登る,登[のぼ]る,のぼる,v5r;vi,to ascend; to climb,去年富士山に登りました。,去年[きょねん] 富士山[ふじさん]に 登[のぼ]りました。,I climed Mt. Fuji last year.,
白,白[しろ],しろ,n,white,白ワインを5本買いました。,白[しろ]ワインを5 本[ほん] 買[か]いました。,I bought 5 bottles of white wine.,
白い,白[しろ]い,しろい,adj-i,white,トムは白いシャツを着た。,トムは 白[しろ]いシャツを 着[き]た。,Tom put on a white shirt.,
百,百[ひゃく],ひゃく,num,100,コンビニで買ったら百円だよ。,コンビニで 買[か]ったら 百[ひゃく] 円[えん]だよ。,It is 100 yen if you buy it at the convenience store.,
